Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-13 18:00:00-05:00,1862.199951171875,1864.0,1856.800048828125,1861.0999755859375,1861.0999755859375,5992
2022-02-13 19:00:00-05:00,1861.0999755859375,1862.4000244140625,1859.300048828125,1859.5999755859375,1859.5999755859375,3629
2022-02-13 20:00:00-05:00,1859.699951171875,1862.0,1858.5,1861.0999755859375,1861.0999755859375,5647
2022-02-13 21:00:00-05:00,1861.0999755859375,1861.199951171875,1855.0999755859375,1856.0,1856.0,5323
2022-02-13 22:00:00-05:00,1856.0,1856.0,1853.300048828125,1854.300048828125,1854.300048828125,3665
2022-02-13 23:00:00-05:00,1854.199951171875,1854.800048828125,1852.5,1852.9000244140625,1852.9000244140625,4542
2022-02-14 00:00:00-05:00,1852.800048828125,1855.9000244140625,1852.5999755859375,1855.699951171875,1855.699951171875,3149
2022-02-14 01:00:00-05:00,1855.5999755859375,1855.9000244140625,1852.699951171875,1854.300048828125,1854.300048828125,2921
2022-02-14 02:00:00-05:00,1854.300048828125,1856.5999755859375,1851.9000244140625,1855.5999755859375,1855.5999755859375,5202
2022-02-14 03:00:00-05:00,1855.5999755859375,1859.5999755859375,1853.4000244140625,1857.9000244140625,1857.9000244140625,11574
2022-02-14 04:00:00-05:00,1857.9000244140625,1858.5999755859375,1854.5999755859375,1858.4000244140625,1858.4000244140625,6244
2022-02-14 05:00:00-05:00,1858.5,1859.0,1855.300048828125,1856.800048828125,1856.800048828125,3843
2022-02-14 06:00:00-05:00,1856.9000244140625,1858.0,1855.199951171875,1857.699951171875,1857.699951171875,2963
2022-02-14 07:00:00-05:00,1857.699951171875,1859.5999755859375,1852.5,1856.9000244140625,1856.9000244140625,12684
2022-02-14 08:00:00-05:00,1856.9000244140625,1864.5,1854.5,1863.0999755859375,1863.0999755859375,24941
2022-02-14 09:00:00-05:00,1863.0999755859375,1868.5999755859375,1861.5,1868.300048828125,1868.300048828125,25457
2022-02-14 10:00:00-05:00,1868.4000244140625,1872.800048828125,1866.0,1870.0,1870.0,26554
2022-02-14 11:00:00-05:00,1870.0,1870.699951171875,1861.800048828125,1863.4000244140625,1863.4000244140625,19341
2022-02-14 12:00:00-05:00,1863.4000244140625,1866.300048828125,1862.0,1866.300048828125,1866.300048828125,7114
2022-02-14 13:00:00-05:00,1866.199951171875,1874.800048828125,1865.5,1873.0,1873.0,18632
2022-02-14 14:00:00-05:00,1872.9000244140625,1876.5,1869.300048828125,1869.9000244140625,1869.9000244140625,12685
2022-02-14 15:00:00-05:00,1869.9000244140625,1875.4000244140625,1869.9000244140625,1873.699951171875,1873.699951171875,5123
2022-02-14 16:00:00-05:00,1873.800048828125,1875.0999755859375,1871.800048828125,1873.0999755859375,1873.0999755859375,2324
2022-02-14 18:00:00-05:00,1873.800048828125,1873.9000244140625,1872.199951171875,1873.0,1873.0,0
2022-02-14 19:00:00-05:00,1873.0999755859375,1874.199951171875,1872.5999755859375,1873.800048828125,1873.800048828125,1797
2022-02-14 20:00:00-05:00,1873.800048828125,1874.199951171875,1872.0,1873.0999755859375,1873.0999755859375,3132
2022-02-14 21:00:00-05:00,1873.0999755859375,1880.0,1872.300048828125,1878.5,1878.5,8524
2022-02-14 22:00:00-05:00,1878.4000244140625,1881.300048828125,1878.4000244140625,1879.699951171875,1879.699951171875,5786
2022-02-14 23:00:00-05:00,1879.5,1881.199951171875,1878.9000244140625,1879.800048828125,1879.800048828125,2408
2022-02-15 00:00:00-05:00,1879.699951171875,1881.5999755859375,1878.9000244140625,1880.0999755859375,1880.0999755859375,4564
2022-02-15 01:00:00-05:00,1880.0999755859375,1881.5999755859375,1879.699951171875,1880.9000244140625,1880.9000244140625,3675
2022-02-15 02:00:00-05:00,1880.9000244140625,1881.0999755859375,1876.9000244140625,1877.5,1877.5,5920
2022-02-15 03:00:00-05:00,1877.5,1879.0,1858.5,1862.9000244140625,1862.9000244140625,27633
2022-02-15 04:00:00-05:00,1862.9000244140625,1863.0999755859375,1853.300048828125,1858.9000244140625,1858.9000244140625,15485
2022-02-15 05:00:00-05:00,1858.800048828125,1859.0,1855.199951171875,1856.0999755859375,1856.0999755859375,7384
2022-02-15 06:00:00-05:00,1856.0,1857.300048828125,1850.699951171875,1853.5,1853.5,9049
2022-02-15 07:00:00-05:00,1853.5,1854.5,1845.4000244140625,1851.0999755859375,1851.0999755859375,13694
2022-02-15 08:00:00-05:00,1851.199951171875,1855.0,1845.5,1851.699951171875,1851.699951171875,24715
2022-02-15 09:00:00-05:00,1851.5999755859375,1859.0,1848.300048828125,1850.300048828125,1850.300048828125,25872
2022-02-15 10:00:00-05:00,1850.300048828125,1854.300048828125,1848.0999755859375,1849.199951171875,1849.199951171875,13526
2022-02-15 11:00:00-05:00,1849.199951171875,1853.9000244140625,1847.5999755859375,1853.699951171875,1853.699951171875,10495
2022-02-15 12:00:00-05:00,1853.800048828125,1855.0,1850.9000244140625,1854.0,1854.0,5573
2022-02-15 13:00:00-05:00,1854.0,1857.800048828125,1853.699951171875,1856.5,1856.5,8524
2022-02-15 14:00:00-05:00,1856.300048828125,1856.800048828125,1854.300048828125,1855.699951171875,1855.699951171875,2606
2022-02-15 15:00:00-05:00,1855.800048828125,1857.699951171875,1852.800048828125,1854.800048828125,1854.800048828125,5401
2022-02-15 16:00:00-05:00,1854.699951171875,1855.300048828125,1852.9000244140625,1855.0999755859375,1855.0999755859375,1069
2022-02-15 18:00:00-05:00,1855.5,1856.5,1854.199951171875,1854.5,1854.5,0
2022-02-15 19:00:00-05:00,1854.5,1854.800048828125,1852.9000244140625,1853.5999755859375,1853.5999755859375,1234
2022-02-15 20:00:00-05:00,1853.5999755859375,1854.4000244140625,1851.800048828125,1854.0,1854.0,2726
2022-02-15 21:00:00-05:00,1853.9000244140625,1854.699951171875,1853.0,1853.9000244140625,1853.9000244140625,2183
2022-02-15 22:00:00-05:00,1853.800048828125,1854.5,1852.9000244140625,1854.0999755859375,1854.0999755859375,1330
2022-02-15 23:00:00-05:00,1854.199951171875,1854.800048828125,1853.9000244140625,1854.300048828125,1854.300048828125,993
2022-02-16 00:00:00-05:00,1854.4000244140625,1856.300048828125,1853.5999755859375,1855.800048828125,1855.800048828125,2445
2022-02-16 01:00:00-05:00,1855.800048828125,1857.5,1854.699951171875,1856.5999755859375,1856.5999755859375,2015
2022-02-16 02:00:00-05:00,1856.5999755859375,1858.199951171875,1855.300048828125,1856.5,1856.5,2826
2022-02-16 03:00:00-05:00,1856.4000244140625,1858.9000244140625,1856.300048828125,1858.4000244140625,1858.4000244140625,3860
2022-02-16 04:00:00-05:00,1858.4000244140625,1860.300048828125,1857.5,1859.800048828125,1859.800048828125,4391
2022-02-16 05:00:00-05:00,1859.800048828125,1861.5,1855.300048828125,1856.0999755859375,1856.0999755859375,6406
2022-02-16 06:00:00-05:00,1856.199951171875,1858.0,1855.5,1857.9000244140625,1857.9000244140625,2306
2022-02-16 07:00:00-05:00,1857.9000244140625,1857.9000244140625,1852.300048828125,1854.300048828125,1854.300048828125,4380
2022-02-16 08:00:00-05:00,1854.199951171875,1860.5999755859375,1852.800048828125,1860.300048828125,1860.300048828125,14103
2022-02-16 09:00:00-05:00,1860.300048828125,1866.699951171875,1859.0,1863.4000244140625,1863.4000244140625,19407
2022-02-16 10:00:00-05:00,1863.5,1865.199951171875,1861.5,1864.300048828125,1864.300048828125,9873
2022-02-16 11:00:00-05:00,1864.199951171875,1867.800048828125,1862.9000244140625,1866.800048828125,1866.800048828125,9679
2022-02-16 12:00:00-05:00,1866.9000244140625,1871.9000244140625,1866.699951171875,1870.800048828125,1870.800048828125,9707
2022-02-16 13:00:00-05:00,1870.800048828125,1872.4000244140625,1867.0999755859375,1868.0999755859375,1868.0999755859375,11543
2022-02-16 14:00:00-05:00,1868.0999755859375,1874.300048828125,1867.0999755859375,1872.4000244140625,1872.4000244140625,14127
2022-02-16 15:00:00-05:00,1872.4000244140625,1874.5999755859375,1870.800048828125,1874.4000244140625,1874.4000244140625,5782
2022-02-16 16:00:00-05:00,1874.300048828125,1874.5,1869.0999755859375,1871.5,1871.5,3696
