Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-07 09:00:00+01:00,4101.89013671875,4120.16015625,4082.10009765625,4102.5400390625,4102.5400390625,0
2022-02-07 10:00:00+01:00,4102.58984375,4106.06005859375,4075.2099609375,4086.10009765625,4086.10009765625,0
2022-02-07 11:00:00+01:00,4084.8701171875,4089.919921875,4077.139892578125,4079.22998046875,4079.22998046875,0
2022-02-07 12:00:00+01:00,4079.6201171875,4089.330078125,4074.860107421875,4087.010009765625,4087.010009765625,0
2022-02-07 13:00:00+01:00,4086.659912109375,4100.27001953125,4086.659912109375,4097.93017578125,4097.93017578125,0
2022-02-07 14:00:00+01:00,4097.97021484375,4108.93017578125,4097.27978515625,4106.02978515625,4106.02978515625,0
2022-02-07 15:00:00+01:00,4106.27001953125,4122.68994140625,4105.0400390625,4120.31982421875,4120.31982421875,0
2022-02-07 16:00:00+01:00,4120.4599609375,4130.5,4115.3701171875,4128.66015625,4128.66015625,0
2022-02-07 17:00:00+01:00,4128.64990234375,4131.83984375,4125.31005859375,4125.31005859375,4125.31005859375,0
2022-02-08 09:00:00+01:00,4117.2099609375,4149.85986328125,4115.97021484375,4141.27001953125,4141.27001953125,0
2022-02-08 10:00:00+01:00,4141.509765625,4156.169921875,4141.509765625,4141.89990234375,4141.89990234375,0
2022-02-08 11:00:00+01:00,4142.1298828125,4142.1298828125,4127.9599609375,4129.35009765625,4129.35009765625,0
2022-02-08 12:00:00+01:00,4129.02978515625,4130.02001953125,4112.4501953125,4116.93994140625,4116.93994140625,0
2022-02-08 13:00:00+01:00,4118.7001953125,4119.81982421875,4110.97998046875,4117.02978515625,4117.02978515625,0
2022-02-08 14:00:00+01:00,4117.2900390625,4126.77978515625,4114.0,4115.06982421875,4115.06982421875,0
2022-02-08 15:00:00+01:00,4115.1201171875,4120.97021484375,4108.66015625,4112.93994140625,4112.93994140625,0
2022-02-08 16:00:00+01:00,4111.93994140625,4123.22998046875,4103.6298828125,4120.5400390625,4120.5400390625,0
2022-02-08 17:00:00+01:00,4120.27978515625,4130.93017578125,4120.27978515625,4128.81982421875,4128.81982421875,0
2022-02-09 09:00:00+01:00,4140.41015625,4197.85986328125,4140.41015625,4195.10986328125,4195.10986328125,0
2022-02-09 10:00:00+01:00,4194.58984375,4203.080078125,4192.3798828125,4194.81005859375,4194.81005859375,0
2022-02-09 11:00:00+01:00,4194.66015625,4201.240234375,4192.1298828125,4200.31982421875,4200.31982421875,0
2022-02-09 12:00:00+01:00,4200.77001953125,4201.0400390625,4187.7001953125,4193.669921875,4193.669921875,0
2022-02-09 13:00:00+01:00,4194.18017578125,4201.14013671875,4193.60009765625,4195.7001953125,4195.7001953125,0
2022-02-09 14:00:00+01:00,4196.31005859375,4203.490234375,4195.89990234375,4202.47998046875,4202.47998046875,0
2022-02-09 15:00:00+01:00,4202.60009765625,4208.56982421875,4197.83984375,4200.6201171875,4200.6201171875,0
2022-02-09 16:00:00+01:00,4200.919921875,4207.06982421875,4195.25,4207.06982421875,4207.06982421875,0
2022-02-09 17:00:00+01:00,4207.41015625,4208.18994140625,4198.77978515625,4199.35009765625,4199.35009765625,0
2022-02-10 09:00:00+01:00,4208.2001953125,4239.60986328125,4208.14013671875,4212.6298828125,4212.6298828125,0
2022-02-10 10:00:00+01:00,4213.0400390625,4219.759765625,4206.83984375,4211.43017578125,4211.43017578125,0
2022-02-10 11:00:00+01:00,4210.77001953125,4213.58984375,4205.0400390625,4213.31982421875,4213.31982421875,0
2022-02-10 12:00:00+01:00,4213.27978515625,4221.75,4211.22998046875,4211.85009765625,4211.85009765625,0
2022-02-10 13:00:00+01:00,4211.18994140625,4219.919921875,4211.18994140625,4218.3798828125,4218.3798828125,0
2022-02-10 14:00:00+01:00,4218.85009765625,4222.93994140625,4185.06982421875,4191.7099609375,4191.7099609375,0
2022-02-10 15:00:00+01:00,4190.8798828125,4202.60986328125,4169.83984375,4200.72998046875,4200.72998046875,0
2022-02-10 16:00:00+01:00,4200.43994140625,4218.240234375,4197.60986328125,4202.5498046875,4202.5498046875,0
2022-02-10 17:00:00+01:00,4203.169921875,4206.68994140625,4192.89013671875,4198.60986328125,4198.60986328125,0
2022-02-11 09:00:00+01:00,4170.72998046875,4174.580078125,4142.85986328125,4144.1201171875,4144.1201171875,0
2022-02-11 10:00:00+01:00,4144.259765625,4150.8701171875,4133.35009765625,4144.2998046875,4144.2998046875,0
2022-02-11 11:00:00+01:00,4144.68017578125,4162.009765625,4144.14013671875,4160.240234375,4160.240234375,0
2022-02-11 12:00:00+01:00,4160.56982421875,4160.56982421875,4147.97021484375,4150.85009765625,4150.85009765625,0
2022-02-11 13:00:00+01:00,4150.97998046875,4164.47021484375,4149.669921875,4158.93994140625,4158.93994140625,0
2022-02-11 14:00:00+01:00,4158.93994140625,4173.02001953125,4155.64990234375,4169.93994140625,4169.93994140625,0
2022-02-11 15:00:00+01:00,4168.22021484375,4177.77978515625,4157.2001953125,4160.009765625,4160.009765625,0
2022-02-11 16:00:00+01:00,4161.35009765625,4171.93017578125,4156.7998046875,4158.77001953125,4158.77001953125,0
2022-02-11 17:00:00+01:00,4158.8798828125,4164.43994140625,4150.33984375,4151.85986328125,4151.85986328125,0
2022-02-14 09:00:00+01:00,4125.31005859375,4125.31005859375,4011.3798828125,4012.050048828125,4012.050048828125,0
2022-02-14 10:00:00+01:00,4012.5,4037.449951171875,4006.889892578125,4007.639892578125,4007.639892578125,0
2022-02-14 11:00:00+01:00,4009.840087890625,4039.179931640625,4003.110107421875,4021.590087890625,4021.590087890625,0
2022-02-14 12:00:00+01:00,4021.43994140625,4023.219970703125,4007.4599609375,4012.0400390625,4012.0400390625,0
2022-02-14 13:00:00+01:00,4013.080078125,4074.300048828125,4002.909912109375,4062.030029296875,4062.030029296875,0
2022-02-14 14:00:00+01:00,4061.5400390625,4072.3798828125,4054.340087890625,4055.320068359375,4055.320068359375,0
2022-02-14 15:00:00+01:00,4054.18994140625,4070.330078125,4045.639892578125,4052.110107421875,4052.110107421875,0
2022-02-14 16:00:00+01:00,4052.31005859375,4063.1201171875,4040.2900390625,4047.3798828125,4047.3798828125,0
2022-02-14 17:00:00+01:00,4045.639892578125,4062.889892578125,4041.64990234375,4057.60009765625,4057.60009765625,0
2022-02-15 09:00:00+01:00,4059.25,4121.509765625,4043.570068359375,4105.02001953125,4105.02001953125,0
2022-02-15 10:00:00+01:00,4107.97021484375,4123.39013671875,4103.06005859375,4118.85009765625,4118.85009765625,0
2022-02-15 11:00:00+01:00,4119.4599609375,4123.68017578125,4101.27001953125,4122.60009765625,4122.60009765625,0
2022-02-15 12:00:00+01:00,4122.4501953125,4139.0,4122.4501953125,4136.2001953125,4136.2001953125,0
2022-02-15 13:00:00+01:00,4135.9599609375,4136.77001953125,4125.72998046875,4131.169921875,4131.169921875,0
2022-02-15 14:00:00+01:00,4131.52978515625,4132.7099609375,4118.85009765625,4119.8701171875,4119.8701171875,0
2022-02-15 15:00:00+01:00,4120.08984375,4131.830078125,4119.5,4125.56005859375,4125.56005859375,0
2022-02-15 16:00:00+01:00,4126.60986328125,4140.41015625,4124.22998046875,4138.22998046875,4138.22998046875,0
2022-02-15 17:00:00+01:00,4138.0,4142.60009765625,4130.669921875,4131.72021484375,4131.72021484375,0
2022-02-16 09:00:00+01:00,4149.56005859375,4180.31982421875,4148.91015625,4167.16015625,4167.16015625,0
2022-02-16 10:00:00+01:00,4166.8701171875,4174.990234375,4148.2998046875,4155.6201171875,4155.6201171875,0
2022-02-16 11:00:00+01:00,4155.7998046875,4156.64990234375,4139.02978515625,4151.169921875,4151.169921875,0
2022-02-16 12:00:00+01:00,4151.0498046875,4152.81005859375,4145.5498046875,4146.4599609375,4146.4599609375,0
2022-02-16 13:00:00+01:00,4145.9501953125,4151.0,4134.669921875,4141.47998046875,4141.47998046875,0
2022-02-16 14:00:00+01:00,4141.7998046875,4147.22021484375,4130.0,4130.22021484375,4130.22021484375,0
2022-02-16 15:00:00+01:00,4131.64013671875,4134.490234375,4117.4501953125,4123.0400390625,4123.0400390625,0
2022-02-16 16:00:00+01:00,4123.06982421875,4136.419921875,4121.2001953125,4130.06982421875,4130.06982421875,0
2022-02-16 17:00:00+01:00,4132.10986328125,4140.97998046875,4131.39013671875,4139.83984375,4139.83984375,0
2022-02-17 09:00:00+01:00,4139.8798828125,4158.43994140625,4125.35009765625,4137.5,4137.5,0
2022-02-17 10:00:00+01:00,4137.81005859375,4143.06005859375,4130.35986328125,4136.7900390625,4136.7900390625,0
2022-02-17 11:00:00+01:00,4136.759765625,4146.080078125,4134.490234375,4142.2900390625,4142.2900390625,0
2022-02-17 12:00:00+01:00,4142.009765625,4142.64990234375,4134.02001953125,4139.02978515625,4139.02978515625,0
2022-02-17 13:00:00+01:00,4138.89990234375,4144.3798828125,4134.33984375,4144.35009765625,4144.35009765625,0
2022-02-17 14:00:00+01:00,4144.6201171875,4148.02001953125,4111.169921875,4112.31982421875,4112.31982421875,0
2022-02-17 15:00:00+01:00,4112.25,4126.5400390625,4093.429931640625,4094.68994140625,4094.68994140625,0
2022-02-17 16:00:00+01:00,4093.43994140625,4106.169921875,4092.7900390625,4103.8798828125,4103.8798828125,0
2022-02-17 17:00:00+01:00,4103.75,4110.91015625,4102.43994140625,4108.27978515625,4108.27978515625,0
2022-02-18 09:00:00+01:00,4107.72021484375,4128.72998046875,4107.72021484375,4123.27978515625,4123.27978515625,0
2022-02-18 10:00:00+01:00,4124.14990234375,4126.89990234375,4110.35009765625,4119.6201171875,4119.6201171875,0
2022-02-18 11:00:00+01:00,4119.56982421875,4122.740234375,4111.10009765625,4113.5,4113.5,0
2022-02-18 12:00:00+01:00,4114.14990234375,4122.10009765625,4111.080078125,4113.2001953125,4113.2001953125,0
2022-02-18 13:00:00+01:00,4113.5,4123.009765625,4113.02978515625,4121.7001953125,4121.7001953125,0
2022-02-18 14:00:00+01:00,4121.93994140625,4124.35986328125,4064.719970703125,4091.25,4091.25,0
2022-02-18 15:00:00+01:00,4091.56005859375,4096.77001953125,4070.659912109375,4093.719970703125,4093.719970703125,0
2022-02-18 16:00:00+01:00,4093.800048828125,4095.56005859375,4070.080078125,4076.469970703125,4076.469970703125,0
2022-02-18 17:00:00+01:00,4075.340087890625,4075.340087890625,4054.719970703125,4072.419921875,4072.419921875,0
2022-02-21 09:00:00+01:00,4090.7099609375,4104.6298828125,4076.969970703125,4080.0400390625,4080.0400390625,0
2022-02-21 10:00:00+01:00,4080.110107421875,4080.280029296875,4055.699951171875,4058.60009765625,4058.60009765625,0
2022-02-21 11:00:00+01:00,4059.830078125,4059.830078125,4035.590087890625,4040.3701171875,4040.3701171875,0
